userId,rank,movieId,title,score
9,7,5092,Big Fat Liar (2002),0.21020095041868367
9,8,1547,Shiloh (1997),0.2071833425834339
9,9,2570,"Walk on the Moon, A (1999)",0.20045462365666594
9,10,27838,Mean Creek (2004),0.19863452710764304
10,1,202,Total Eclipse (1995),0.26322774315595254
10,2,1791,Twilight (1998),0.22698654231421686
10,3,2205,Mr. & Mrs. Smith (1941),0.22215348416563874
10,4,100083,Movie 43 (2013),0.217168138048827
10,5,1322,Amityville 1992: It's About Time (1992),0.21541636260202907
10,6,81512,Hereafter (2010),0.21100368407824616
10,7,91079,Like Crazy (2011),0.2103934193244774
10,8,4231,Someone Like You (2001),0.20780852188630125
10,9,104906,Austenland (2013),0.20465507893200896
10,10,55442,Persepolis (2007),0.2036026889678754
11,1,7215,To Have and Have Not (1944),0.2176159166407772
11,2,3389,Let's Get Harry (1986),0.2159842969585314
11,3,4626,Miracle Mile (1989),0.2115662149460235
11,4,74948,Harry Brown (2009),0.20120543528290388
11,5,26492,Twilight Zone: The Movie (1983),0.19955163151142083
11,6,27741,"Twilight Samurai, The (Tasogare Seibei) (2002)",0.19955163151142083
11,7,4234,"Tailor of Panama, The (2001)",0.19737405223694257
11,8,1701,Deconstructing Harry (1997),0.19690700461071553
11,9,91488,"Snowman, The (1982)",0.19321717810622752
11,10,60365,Frosty the Snowman (1969),0.19321717810622752
12,1,84847,Emma (2009),0.27235555756778623
12,2,26958,Emma (1996),0.27235555756778623
12,3,31694,Bride & Prejudice (2004),0.257180899002559
12,4,2900,Monkey Shines (1988),0.24262719926831938
12,5,58879,Shine a Light (2008),0.24262719926831938
12,6,7669,Pride and Prejudice (1995),0.23151789777482223
12,7,7579,Pride and Prejudice (1940),0.23151789777482223
12,8,4921,Little Women (1933),0.22954830653008085
12,9,7054,Little Women (1949),0.22954830653008085
12,10,166183,Junior and Karlson (1968),0.20957789878672217
13,1,6058,Final Destination 2 (2003),0.22274943886861304
13,2,3404,Titanic (1953),0.2177733694882972
13,3,4166,Series 7: The Contenders (2001),0.20564234799913558
13,4,26322,Gone in 60 Seconds (1974),0.20562067753440524
13,5,1237,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",0.2053149966302726
13,6,2019,Seven Samurai (Shichinin no samurai) (1954),0.2053149966302726
13,7,6667,Waco: The Rules of Engagement (1997),0.19942571289771555
13,8,72591,"Patriot, The (1998)",0.198270523863807
13,9,8132,Gladiator (1992),0.19203832258876558
13,10,140956,Ready Player One,0.18829369291675618
14,1,26152,Batman (1966),0.22080114085690147
14,2,118880,"Girl Walks Home Alone at Night, A (2014)",0.21466734399666842
14,3,98160,Nature Calls (2012),0.18099841835971572
14,4,3565,Where the Heart Is (2000),0.17936140843539727
14,5,106642,"Day of the Doctor, The (2013)",0.17925544175617303
14,6,122922,Doctor Strange (2016),0.17925544175617303
14,7,2943,Indochine (1992),0.17925544175617303
14,8,166015,The African Doctor (2016),0.17925544175617303
14,9,33794,Batman Begins (2005),0.17741845120125427
14,10,4022,Cast Away (2000),0.17419943931224846
15,1,1831,Lost in Space (1998),0.2126930953742866
15,2,2046,Flight of the Navigator (1986),0.2116207048966824
15,3,169984,Alien: Covenant (2017),0.20632627365224332
15,4,89580,Neds (2010),0.19840898184282113
15,5,100083,Movie 43 (2013),0.1971680275776456
15,6,87306,Super 8 (2011),0.1949634605561631
15,7,44777,Evil Aliens (2005),0.19314947440318933
15,8,6835,Alien Contamination (1980),0.19314947440318933
15,9,1320,Alien³ (a.k.a. Alien 3) (1992),0.19314947440318933
15,10,33090,Mutant Aliens (2001),0.19314947440318933
16,1,2116,"Lord of the Rings, The (1978)",0.23122842160197257
16,2,5847,Ragtime (1981),0.20244256650565223
16,3,1237,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",0.19517603380175738
16,4,134252,That Munchhausen (1979),0.19173640265965117
16,5,55442,Persepolis (2007),0.19032622600996577
16,6,2439,Affliction (1997),0.18598726407370222
16,7,6942,Love Actually (2003),0.18437248981136423
16,8,3017,Creepshow 2 (1987),0.1812908085942428
16,9,1210,Star Wars: Episode VI - Return of the Jedi (1983),0.17997737945696118
16,10,100083,Movie 43 (2013),0.17969045758459531
17,1,5847,Ragtime (1981),0.21523351824578218
17,2,2116,"Lord of the Rings, The (1978)",0.2148436339034932
17,3,26152,Batman (1966),0.21296876138453083
17,4,91529,"Dark Knight Rises, The (2012)",0.1995561006442394
17,5,89580,Neds (2010),0.19125714531109853
17,6,3017,Creepshow 2 (1987),0.18518786990654218
17,7,100083,Movie 43 (2013),0.18327379809569772
17,8,94405,Safe (2012),0.18304904863585555
17,9,190,Safe (1995),0.18304904863585555
17,10,127319,The Loft (2014),0.18281501926405264
18,1,100083,Movie 43 (2013),0.24159275599870408
18,2,5847,Ragtime (1981),0.2353294043910635
18,3,55442,Persepolis (2007),0.23072710040486608
18,4,6942,Love Actually (2003),0.21891551632424763
18,5,2439,Affliction (1997),0.2143153247405607
18,6,89580,Neds (2010),0.21210527464515028
18,7,4409,Shadows and Fog (1991),0.2101187681032411
18,8,69849,Roots (1977),0.2086955412152397
18,9,60365,Frosty the Snowman (1969),0.20575477517504343
18,10,91488,"Snowman, The (1982)",0.20575477517504343
19,1,100083,Movie 43 (2013),0.27527923127298765
19,2,55442,Persepolis (2007),0.24358232746510208
19,3,6942,Love Actually (2003),0.2402619671678637
19,4,5847,Ragtime (1981),0.23715734774169867
19,5,89580,Neds (2010),0.23198726110432952
19,6,2439,Affliction (1997),0.2265076117816851
19,7,134252,That Munchhausen (1979),0.22403444684701668
19,8,96815,V/H/S (2012),0.22277605679299034
19,9,4409,Shadows and Fog (1991),0.22015995144642111
19,10,276,Milk Money (1994),0.21812421685730907
20,1,100083,Movie 43 (2013),0.23568931853675662
20,2,55442,Persepolis (2007),0.22589833488512942
20,3,6942,Love Actually (2003),0.2210032846096035
20,4,5847,Ragtime (1981),0.2171217112118898
20,5,2439,Affliction (1997),0.21197945878932112
20,6,69849,Roots (1977),0.20897999230238182
20,7,2057,"Incredible Journey, The (1963)",0.20392365760057138
20,8,86898,"Tree of Life, The (2011)",0.20263164137395426
20,9,3017,Creepshow 2 (1987),0.19950505915559885
20,10,25757,"Jazz Singer, The (1927)",0.19698785844609576
21,1,100083,Movie 43 (2013),0.2369761301127879
21,2,55442,Persepolis (2007),0.21037533163605474
21,3,26681,Bullet in the Head (1990),0.20687923179248108
21,4,5847,Ragtime (1981),0.20452570637134185
21,5,3684,"Fabulous Baker Boys, The (1989)",0.20104459536244487
21,6,86898,"Tree of Life, The (2011)",0.19911561253746557
21,7,54185,Manufactured Landscapes (2006),0.19911044316535226
21,8,5498,Red Beard (Akahige) (1965),0.19911044316535226
21,9,103366,Redemption (Hummingbird) (2013),0.19911044316535226
21,10,7115,Deep Red (Profondo rosso) (1975),0.19911044316535226
22,1,100083,Movie 43 (2013),0.22346920916017327
22,2,55442,Persepolis (2007),0.21354429301304817
22,3,25757,"Jazz Singer, The (1927)",0.21184276349467399
22,4,5847,Ragtime (1981),0.20821991175621604
22,5,4409,Shadows and Fog (1991),0.20772615461558272
22,6,276,Milk Money (1994),0.20675826472449577
22,7,86898,"Tree of Life, The (2011)",0.20527920577348593
22,8,6942,Love Actually (2003),0.2044597321860594
22,9,201,Three Wishes (1995),0.20353244412094884
22,10,3160,Magnolia (1999),0.19708584225883674
23,1,55442,Persepolis (2007),0.21537002141325967
23,2,134252,That Munchhausen (1979),0.21463684226942065
23,3,5847,Ragtime (1981),0.2088881898622636
23,4,100083,Movie 43 (2013),0.1962775377335545
23,5,2439,Affliction (1997),0.191431067759084
23,6,69849,Roots (1977),0.19070088618574124
23,7,78041,Killers (2010),0.19037025925176054
23,8,1312,Female Perversions (1996),0.18872947538103624
23,9,4252,"Circle, The (Dayereh) (2000)",0.18827859707419414
23,10,6422,Shenandoah (1965),0.18819952425803482
24,1,5459,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),0.25383792681171846
24,2,100083,Movie 43 (2013),0.21055037156146636
24,3,87306,Super 8 (2011),0.2046125722011295
24,4,55442,Persepolis (2007),0.20440574786182839
24,5,134252,That Munchhausen (1979),0.20311223551676155
24,6,5796,Casino Royale (1967),0.19702212620153592
24,7,2205,Mr. & Mrs. Smith (1941),0.1911843883019099
24,8,4409,Shadows and Fog (1991),0.18941121439226405
24,9,89580,Neds (2010),0.18905153830892488
24,10,89305,"Inbetweeners Movie, The (2011)",0.18769875212115134
25,1,2116,"Lord of the Rings, The (1978)",0.4324364149010116
25,2,26152,Batman (1966),0.23909983882081248
25,3,592,Batman (1989),0.23909983882081248
25,4,167746,The Lego Batman Movie (2017),0.20877053872751497
25,5,993,Infinity (1996),0.20148959451872583
25,6,167296,Iron Man (1931),0.19918295107867662
25,7,499,Mr. Wonderful (1993),0.19461315414049052
25,8,8132,Gladiator (1992),0.19326938513381114
25,9,3213,Batman: Mask of the Phantasm (1993),0.19140937784456388
25,10,7566,28 Up (1985),0.18946485161615526
26,1,26152,Batman (1966),0.3374573389188605
26,2,33794,Batman Begins (2005),0.24153442071927708
26,3,1237,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",0.23794580102368693
26,4,2019,Seven Samurai (Shichinin no samurai) (1954),0.23794580102368693
26,5,58559,"Dark Knight, The (2008)",0.23491825105766193
26,6,91529,"Dark Knight Rises, The (2012)",0.23491825105766193
26,7,167746,The Lego Batman Movie (2017),0.2318488008307272
26,8,3213,Batman: Mask of the Phantasm (1993),0.2289513820628807
26,9,55854,"Fugitive, The (1947)",0.22891984029010615
26,10,4148,Hannibal (2001),0.1818718155584091
27,1,87306,Super 8 (2011),0.20061213514705423
27,2,86898,"Tree of Life, The (2011)",0.19909457490373816
27,3,4643,Planet of the Apes (2001),0.19809560114562894
27,4,5459,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),0.19805076960345921
27,5,94777,Men in Black III (M.III.B.) (M.I.B.³) (2012),0.19805076960345921
27,6,1831,Lost in Space (1998),0.1974152126889497
27,7,100083,Movie 43 (2013),0.1967610822145352
27,8,55442,Persepolis (2007),0.19546057944420356
27,9,1211,"Wings of Desire (Himmel über Berlin, Der) (1987)",0.19516912625699362
27,10,163925,"Wings, Legs and Tails (1986)",0.19516912625699362
28,1,100083,Movie 43 (2013),0.2535523992184374
28,2,55442,Persepolis (2007),0.25279966735313925
28,3,5847,Ragtime (1981),0.24074552784381095
28,4,89580,Neds (2010),0.23212453092981775
28,5,2439,Affliction (1997),0.22689389835677798
28,6,69849,Roots (1977),0.22072537311362658
28,7,4409,Shadows and Fog (1991),0.2194490543008582
28,8,86898,"Tree of Life, The (2011)",0.21898297289404087
28,9,3030,Yojimbo (1961),0.21420464726166982
28,10,6422,Shenandoah (1965),0.212793791083822
29,1,330,Tales from the Hood (1995),0.32873930746235086
29,2,4325,"Night, The (Notte, La) (1960)",0.32873930746235086
29,3,6283,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),0.32873930746235086
29,4,127204,The Overnight (2015),0.32873930746235086
29,5,74226,"Dream of Light (a.k.a. Quince Tree Sun, The) (Sol del membrillo, El) (1992)",0.32873930746235086
29,6,8035,"Stendhal Syndrome, The (Sindrome di Stendhal, La) (1996)",0.32873930746235086
29,7,7243,Intolerance: Love's Struggle Throughout the Ages (1916),0.32873930746235086
29,8,58376,Zeitgeist: The Movie (2007),0.32873930746235086
29,9,171251,"Nobody Speak: Hulk Hogan, Gawker and Trials of a Free Press (2017)",0.32873930746235086
29,10,79677,"Two Escobars, The (2010)",0.32873930746235086
30,1,2116,"Lord of the Rings, The (1978)",0.3620814032794928
30,2,592,Batman (1989),0.26079988341810184
30,3,26152,Batman (1966),0.26079988341810184
30,4,167746,The Lego Batman Movie (2017),0.22019935159290985
30,5,153,Batman Forever (1995),0.21845620041539185
30,6,1276,Cool Hand Luke (1967),0.21616509333021053
30,7,3213,Batman: Mask of the Phantasm (1993),0.2133019480971777
30,8,179819,Star Wars: The Last Jedi (2017),0.20298777562444278
30,9,110553,The Amazing Spider-Man 2 (2014),0.19263532640525274
30,10,5051,Italian for Beginners (Italiensk for begyndere) (2000),0.18897144942514266
31,1,44777,Evil Aliens (2005),0.23515738627393276
31,2,6835,Alien Contamination (1980),0.23515738627393276
31,3,1320,Alien³ (a.k.a. Alien 3) (1992),0.23515738627393276
31,4,33090,Mutant Aliens (2001),0.23515738627393276
31,5,5051,Italian for Beginners (Italiensk for begyndere) (2000),0.22448940334902903
31,6,100498,"Good Day to Die Hard, A (2013)",0.2192588315404762
31,7,1370,Die Hard 2 (1990),0.19663973638946003
31,8,73676,Robin-B-Hood (Bo bui gai wak) (2006),0.1854701990379781
31,9,7781,Twister (1990),0.17982635368045438
31,10,87306,Super 8 (2011),0.1761473706238631
32,1,100083,Movie 43 (2013),0.2209328833628376
32,2,55442,Persepolis (2007),0.21323546794461443
32,3,89580,Neds (2010),0.19828242694638243
32,4,118082,The Voices (2014),0.19101923945019544
32,5,5847,Ragtime (1981),0.1877518376317395
32,6,25887,Tales of Manhattan (1942),0.18563198617349108
32,7,4409,Shadows and Fog (1991),0.18349041225429846
32,8,3708,Firestarter (1984),0.18292304177427257
32,9,2439,Affliction (1997),0.1822423729925819
32,10,4453,Michael Jordan to the Max (2000),0.18159572914123476
33,1,55442,Persepolis (2007),0.24074733402013254
33,2,100083,Movie 43 (2013),0.2191668266889231
33,3,5847,Ragtime (1981),0.2146351572645772
33,4,89580,Neds (2010),0.21395165946407915
33,5,2439,Affliction (1997),0.21341102216337365
33,6,25757,"Jazz Singer, The (1927)",0.21243237281084354
33,7,4857,Fiddler on the Roof (1971),0.21106524955438635
33,8,6942,Love Actually (2003),0.207917154037008
33,9,69849,Roots (1977),0.20590332288776242
33,10,193573,Love Live! The School Idol Movie (2015),0.2037358194915188
34,1,94777,Men in Black III (M.III.B.) (M.I.B.³) (2012),0.2675152089468954
34,2,100083,Movie 43 (2013),0.19487196285049832
34,3,122926,Untitled Spider-Man Reboot (2017),0.1929449394020775
34,4,6365,"Matrix Reloaded, The (2003)",0.1923714822411366
34,5,104925,"Family, The (2013)",0.18928858715157806
34,6,4023,"Family Man, The (2000)",0.18928858715157806
34,7,3037,Little Big Man (1970),0.18711804170379426
34,8,521,Romeo Is Bleeding (1993),0.18626278028042678
34,9,25757,"Jazz Singer, The (1927)",0.18430540297383535
34,10,8043,Jack the Bear (1993),0.18318539053337632
35,1,7054,Little Women (1949),0.2543310408382818
35,2,4921,Little Women (1933),0.2543310408382818
35,3,26152,Batman (1966),0.23471200504857542
35,4,168366,Beauty and the Beast (2017),0.22464329140870506
35,5,42728,Tristan & Isolde (2006),0.18682625212511383
35,6,2272,One True Thing (1998),0.18430490421472295
35,7,104925,"Family, The (2013)",0.17655954135860216
35,8,4023,"Family Man, The (2000)",0.17655954135860216
35,9,33794,Batman Begins (2005),0.17579784953919275
35,10,5603,"Lavender Hill Mob, The (1951)",0.1648408785117258
36,1,73876,Undisputed II: Last Man Standing (2006),0.24469887922575392
36,2,8094,Bad Day at Black Rock (1955),0.20681469960223853
36,3,3959,"Time Machine, The (1960)",0.20542667808538473
36,4,69849,Roots (1977),0.19503708821705484
36,5,5847,Ragtime (1981),0.17859202363568377
36,6,5278,Fraternity Vacation (1985),0.17777044217655918
36,7,78041,Killers (2010),0.1773334849124818
36,8,7492,Martin (1977),0.17668824307432587
36,9,5513,Martin Lawrence Live: Runteldat (2002),0.17668824307432587
36,10,43836,"Pink Panther, The (2006)",0.1746841773495394
37,1,26152,Batman (1966),0.3302609257992984
37,2,33794,Batman Begins (2005),0.2798042184109219
37,3,167746,The Lego Batman Movie (2017),0.23200872163522426
37,4,55854,"Fugitive, The (1947)",0.2300796193412131
37,5,58559,"Dark Knight, The (2008)",0.22965282395269968
37,6,91529,"Dark Knight Rises, The (2012)",0.22965282395269968
37,7,3213,Batman: Mask of the Phantasm (1993),0.22441717819563023
37,8,30793,Charlie and the Chocolate Factory (2005),0.2078274606999573
37,9,4234,"Tailor of Panama, The (2001)",0.19220399043327452
37,10,3196,Stalag 17 (1953),0.18688563863314922
38,1,4023,"Family Man, The (2000)",0.20096343762673413
38,2,104925,"Family, The (2013)",0.20096343762673413
38,3,100083,Movie 43 (2013),0.19693218548253583
38,4,6942,Love Actually (2003),0.19690342167979014
38,5,118880,"Girl Walks Home Alone at Night, A (2014)",0.19123210609921443
38,6,86898,"Tree of Life, The (2011)",0.18763301545317357
38,7,3037,Little Big Man (1970),0.186935288644142
38,8,55442,Persepolis (2007),0.18432083173548677
38,9,25757,"Jazz Singer, The (1927)",0.18094376573218895
38,10,2439,Affliction (1997),0.18092393819506924
39,1,33090,Mutant Aliens (2001),0.21510311791420064
39,2,44777,Evil Aliens (2005),0.21510311791420064
39,3,1320,Alien³ (a.k.a. Alien 3) (1992),0.21510311791420064
39,4,6835,Alien Contamination (1980),0.21510311791420064
39,5,87306,Super 8 (2011),0.19459724552552465
39,6,100083,Movie 43 (2013),0.1922962472496855
39,7,92046,Contact High (2009),0.18961810297944004
39,8,55276,Michael Clayton (2007),0.18931007164820648
39,9,55442,Persepolis (2007),0.18921707937215265
39,10,127319,The Loft (2014),0.18707896092813658
40,1,4488,Colors (1988),0.2763974133034895
40,2,55442,Persepolis (2007),0.20386055841385758
40,3,100083,Movie 43 (2013),0.200266412757247
40,4,5847,Ragtime (1981),0.19016367274422236
40,5,86898,"Tree of Life, The (2011)",0.1890820885555808
40,6,3037,Little Big Man (1970),0.18814203898227266
40,7,2439,Affliction (1997),0.1872122644197655
40,8,4023,"Family Man, The (2000)",0.18611285640065034
40,9,104925,"Family, The (2013)",0.18611285640065034
40,10,6942,Love Actually (2003),0.18384608989451592
41,1,100083,Movie 43 (2013),0.2507335674856353
41,2,55442,Persepolis (2007),0.23373570566778445
41,3,5847,Ragtime (1981),0.22069334961174403
41,4,6942,Love Actually (2003),0.2199737924326469
41,5,5969,My Girl 2 (1994),0.21996743078144035
41,6,2439,Affliction (1997),0.21329754124131708
41,7,89580,Neds (2010),0.21274457422841414
41,8,4626,Miracle Mile (1989),0.20805506688184755
41,9,3684,"Fabulous Baker Boys, The (1989)",0.20769571271275367
41,10,4857,Fiddler on the Roof (1971),0.2076269318311886
42,1,100083,Movie 43 (2013),0.2689446813206363
42,2,55442,Persepolis (2007),0.24212808444099188
42,3,5847,Ragtime (1981),0.22842413604112088
42,4,89580,Neds (2010),0.22549185725660767
42,5,7925,"Hidden Fortress, The (Kakushi-toride no san-akunin) (1958)",0.22249866962214374
42,6,69849,Roots (1977),0.22074593088131012
42,7,4409,Shadows and Fog (1991),0.21947450496290652
42,8,6942,Love Actually (2003),0.21786637220636046
42,9,193573,Love Live! The School Idol Movie (2015),0.21249653260868548
42,10,30846,"Assassination of Richard Nixon, The (2004)",0.20937427361012453
43,1,100083,Movie 43 (2013),0.20833688649276688
43,2,55442,Persepolis (2007),0.20296336579946428
43,3,6942,Love Actually (2003),0.2024924071283802
43,4,69849,Roots (1977),0.20246189653648147
43,5,5847,Ragtime (1981),0.20181843164644447
43,6,89580,Neds (2010),0.1983148941304167
43,7,3708,Firestarter (1984),0.19799980782012702
43,8,2439,Affliction (1997),0.19569264577302045
43,9,6422,Shenandoah (1965),0.19167150968073962
43,10,1230,Annie Hall (1977),0.19155675072480832
44,1,1196,Star Wars: Episode V - The Empire Strikes Back (1980),0.2069087059518205
44,2,7781,Twister (1990),0.18928400156928402
44,3,189333,Mission: Impossible - Fallout (2018),0.18649654788286013
44,4,111781,Mission: Impossible - Rogue Nation (2015),0.18649654788286013
44,5,1276,Cool Hand Luke (1967),0.1757209248103734
44,6,881,First Kid (1996),0.17377505169401722
44,7,54121,Broken Arrow (1950),0.17344861753413637
44,8,8987,Bush's Brain (2004),0.16890328495946524
44,9,214,Before the Rain (Pred dozhdot) (1994),0.16890328495946524
44,10,74696,Last Train Home (2009),0.16890328495946524
45,1,100083,Movie 43 (2013),0.25840346555865334
45,2,55442,Persepolis (2007),0.23906142388932067
45,3,6942,Love Actually (2003),0.22627259419868895
45,4,5847,Ragtime (1981),0.2205195605868552
45,5,276,Milk Money (1994),0.217093868302185
45,6,69849,Roots (1977),0.2169548615389384
45,7,149350,Lumberjack Man (2015),0.21679953729519738
45,8,181065,Jack Whitehall: At Large (2017),0.21679953729519738
45,9,48322,Jackass Number Two (2006),0.21679953729519738
45,10,152173,Michael Jackson's Thriller (1983),0.21679953729519738
46,1,26152,Batman (1966),0.24367170224529994
46,2,33794,Batman Begins (2005),0.22630000326710437
46,3,95624,"Firm, The (2009)",0.2250043844524364
46,4,3213,Batman: Mask of the Phantasm (1993),0.1794615779158772
46,5,167746,The Lego Batman Movie (2017),0.17912469878587234
46,6,3114,Toy Story 2 (1999),0.1763208352526043
46,7,55805,Before the Devil Knows You're Dead (2007),0.17491866593014527
46,8,58559,"Dark Knight, The (2008)",0.1715697250734952
46,9,91529,"Dark Knight Rises, The (2012)",0.1715697250734952
46,10,168366,Beauty and the Beast (2017),0.1660065558196085
47,1,100083,Movie 43 (2013),0.24174332206999508
47,2,55442,Persepolis (2007),0.2324160788311783
47,3,5969,My Girl 2 (1994),0.22444248812061918
47,4,89580,Neds (2010),0.22174904181676944
47,5,4581,Dad (1989),0.21930709485827218
47,6,126577,"Daddy, I'm A Zombie (2012)",0.21930709485827218
47,7,2439,Affliction (1997),0.21607022484588584
47,8,3536,Keeping the Faith (2000),0.2106019750471076
47,9,5847,Ragtime (1981),0.21057618613552945
47,10,193573,Love Live! The School Idol Movie (2015),0.2105403897676258
48,1,33090,Mutant Aliens (2001),0.3061482548896109
48,2,6835,Alien Contamination (1980),0.3061482548896109
48,3,1214,Alien (1979),0.3061482548896109
48,4,44777,Evil Aliens (2005),0.3061482548896109
48,5,122926,Untitled Spider-Man Reboot (2017),0.28760954836634933
48,6,92046,Contact High (2009),0.25582651438850534
48,7,94777,Men in Black III (M.III.B.) (M.I.B.³) (2012),0.25558297281347003
48,8,5459,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),0.25558297281347003
48,9,4342,Big Eden (2000),0.22757853579349158
48,10,8743,Biggles (1986),0.22757853579349158
49,1,1320,Alien³ (a.k.a. Alien 3) (1992),0.35269661214278253
49,2,33090,Mutant Aliens (2001),0.35269661214278253
49,3,6835,Alien Contamination (1980),0.35269661214278253
49,4,44777,Evil Aliens (2005),0.35269661214278253
49,5,5051,Italian for Beginners (Italiensk for begyndere) (2000),0.34722008157567663
49,6,172547,Despicable Me 3 (2017),0.33978772201951923
49,7,117922,Ice Age: A Mammoth Christmas (2011),0.2318318823652694
49,8,156025,Ice Age: The Great Egg-Scapade (2016),0.2318318823652694
49,9,91947,"Revenant, The (2009)",0.2261138939179402
